county,tract,bg,zcta5,cntyname,zipname,pop10,afact
6079,104.03,1,93428,San Luis Obispo CA,"Cambria, CA",1302,1
6079,104.03,2,93428,San Luis Obispo CA,"Cambria, CA",1143,1
6079,104.03,3,93428,San Luis Obispo CA,"Cambria, CA",1343,1
6079,104.04,1,93428,San Luis Obispo CA,"Cambria, CA",1371,1
6079,104.04,2,93428,San Luis Obispo CA,"Cambria, CA",878,1
6079,105.03,1,93442,San Luis Obispo CA,"Morro Bay, CA",1625,1
6079,105.03,2,93442,San Luis Obispo CA,"Morro Bay, CA",2020,1
6079,105.03,3,93442,San Luis Obispo CA,"Morro Bay, CA",994,1
6079,105.03,4,93442,San Luis Obispo CA,"Morro Bay, CA",700,1
6079,105.04,1,93430,San Luis Obispo CA,"Cayucos, CA",684,1
6079,105.04,2,93430,San Luis Obispo CA,"Cayucos, CA",1038,1
6079,105.04,3,93430,San Luis Obispo CA,"Cayucos, CA",870,1
6079,106.02,1,93442,San Luis Obispo CA,"Morro Bay, CA",1177,1
6079,106.02,2,93442,San Luis Obispo CA,"Morro Bay, CA",1415,1
6079,106.02,3,93442,San Luis Obispo CA,"Morro Bay, CA",1244,1
6079,106.03,1,93442,San Luis Obispo CA,"Morro Bay, CA",704,1
6079,106.03,2,93442,San Luis Obispo CA,"Morro Bay, CA",583,1
6079,107.01,1,93402,San Luis Obispo CA,"Los Osos, CA",1388,1
6079,107.01,2,93402,San Luis Obispo CA,"Los Osos, CA",1952,1
6079,107.01,3,93402,San Luis Obispo CA,"Los Osos, CA",1310,1
6079,107.03,1,93402,San Luis Obispo CA,"Los Osos, CA",1765,1
6079,107.03,2,93402,San Luis Obispo CA,"Los Osos, CA",1722,1
6079,107.07,1,93402,San Luis Obispo CA,"Los Osos, CA",731,1
6079,107.07,2,93402,San Luis Obispo CA,"Los Osos, CA",1485,1
6079,107.07,3,93402,San Luis Obispo CA,"Los Osos, CA",1179,1
6079,107.07,4,93402,San Luis Obispo CA,"Los Osos, CA",1097,1
6079,107.07,5,93402,San Luis Obispo CA,"Los Osos, CA",1259,1
6079,109.01,1,93405,San Luis Obispo CA,"San Luis Obispo, CA",3370,1
6079,109.01,2,93405,San Luis Obispo CA,"San Luis Obispo, CA",4949,1
6079,109.02,1,93405,San Luis Obispo CA,"San Luis Obispo, CA",938,1
6079,109.02,2,93405,San Luis Obispo CA,"San Luis Obispo, CA",1346,1
6079,109.02,3,93405,San Luis Obispo CA,"San Luis Obispo, CA",1590,1
6079,110.01,1,93401,San Luis Obispo CA,"San Luis Obispo, CA",2013,1
6079,110.01,2,93401,San Luis Obispo CA,"San Luis Obispo, CA",1285,1
6079,110.01,3,93401,San Luis Obispo CA,"San Luis Obispo, CA",2016,1
6079,110.02,1,93401,San Luis Obispo CA,"San Luis Obispo, CA",1809,1
6079,110.02,2,93401,San Luis Obispo CA,"San Luis Obispo, CA",1068,1
6079,111.01,1,93401,San Luis Obispo CA,"San Luis Obispo, CA",1142,1
6079,111.01,2,93401,San Luis Obispo CA,"San Luis Obispo, CA",1358,1
6079,111.01,3,93401,San Luis Obispo CA,"San Luis Obispo, CA",1092,1
6079,111.02,1,93401,San Luis Obispo CA,"San Luis Obispo, CA",1287,1
6079,111.02,2,93401,San Luis Obispo CA,"San Luis Obispo, CA",1101,1
6079,111.02,3,93401,San Luis Obispo CA,"San Luis Obispo, CA",1260,1
6079,111.02,4,93401,San Luis Obispo CA,"San Luis Obispo, CA",1479,1
6079,111.03,1,93401,San Luis Obispo CA,"San Luis Obispo, CA",1040,1
6079,111.03,2,93401,San Luis Obispo CA,"San Luis Obispo, CA",1697,1
6079,112,1,93405,San Luis Obispo CA,"San Luis Obispo, CA",2408,1
6079,112,2,93405,San Luis Obispo CA,"San Luis Obispo, CA",1435,1
6079,112,3,93405,San Luis Obispo CA,"San Luis Obispo, CA",788,1
6079,112,4,93405,San Luis Obispo CA,"San Luis Obispo, CA",1567,1
6079,112,5,93405,San Luis Obispo CA,"San Luis Obispo, CA",1157,1
6079,113,1,93405,San Luis Obispo CA,"San Luis Obispo, CA",3051,1
6079,113,2,93405,San Luis Obispo CA,"San Luis Obispo, CA",2435,1
6079,113,3,93405,San Luis Obispo CA,"San Luis Obispo, CA",1288,1
6079,113,4,93405,San Luis Obispo CA,"San Luis Obispo, CA",971,1
6079,114,1,93405,San Luis Obispo CA,"San Luis Obispo, CA",6446,1
6079,115.01,1,93401,San Luis Obispo CA,"San Luis Obispo, CA",1783,1
6079,115.03,1,93401,San Luis Obispo CA,"San Luis Obispo, CA",1583,1
6079,115.03,2,93401,San Luis Obispo CA,"San Luis Obispo, CA",2041,1
6079,115.04,1,93401,San Luis Obispo CA,"San Luis Obispo, CA",230,0.473
6079,115.04,1,93420,San Luis Obispo CA,"Arroyo Grande, CA",256,0.527
6079,115.04,2,93405,San Luis Obispo CA,"San Luis Obispo, CA",876,1
6079,116,1,93401,San Luis Obispo CA,"San Luis Obispo, CA",1531,1
6079,116,2,93405,San Luis Obispo CA,"San Luis Obispo, CA",202,0.137
6079,116,2,93424,San Luis Obispo CA,"Avilla Beach, CA",1254,0.85
6079,116,2,93449,San Luis Obispo CA,"Pismo Beach, CA",20,0.014
6079,116,3,93401,San Luis Obispo CA,"San Luis Obispo, CA",906,0.705
6079,116,3,93405,San Luis Obispo CA,"San Luis Obispo, CA",367,0.286
6079,116,3,93424,San Luis Obispo CA,"Avilla Beach, CA",7,0.005
6079,116,3,99999,San Luis Obispo CA,99999,5,0.004
6079,117.01,1,93449,San Luis Obispo CA,"Pismo Beach, CA",331,1
6079,117.01,2,93449,San Luis Obispo CA,"Pismo Beach, CA",1562,1
6079,117.01,3,93449,San Luis Obispo CA,"Pismo Beach, CA",926,1
6079,117.01,4,93449,San Luis Obispo CA,"Pismo Beach, CA",1482,1
6079,117.04,1,93449,San Luis Obispo CA,"Pismo Beach, CA",996,1
6079,117.04,2,93449,San Luis Obispo CA,"Pismo Beach, CA",596,1
6079,117.04,3,93449,San Luis Obispo CA,"Pismo Beach, CA",1092,1
6079,117.04,4,93449,San Luis Obispo CA,"Pismo Beach, CA",652,1
6079,118,1,93420,San Luis Obispo CA,"Arroyo Grande, CA",1360,1
6079,118,2,93420,San Luis Obispo CA,"Arroyo Grande, CA",1685,1
6079,118,3,93420,San Luis Obispo CA,"Arroyo Grande, CA",820,1
6079,118,4,93420,San Luis Obispo CA,"Arroyo Grande, CA",795,1
6079,118,5,93420,San Luis Obispo CA,"Arroyo Grande, CA",2478,1
6079,119.01,1,93420,San Luis Obispo CA,"Arroyo Grande, CA",1360,1
6079,119.01,2,93420,San Luis Obispo CA,"Arroyo Grande, CA",1627,1
6079,119.02,1,93420,San Luis Obispo CA,"Arroyo Grande, CA",1593,1
6079,119.02,2,93420,San Luis Obispo CA,"Arroyo Grande, CA",1819,1
6079,119.02,3,93420,San Luis Obispo CA,"Arroyo Grande, CA",1517,1
6079,119.02,4,93420,San Luis Obispo CA,"Arroyo Grande, CA",1510,0.922
6079,119.02,4,93445,San Luis Obispo CA,"Oceano, CA",128,0.078
6079,119.02,5,93420,San Luis Obispo CA,"Arroyo Grande, CA",1678,1
6079,120,1,93420,San Luis Obispo CA,"Arroyo Grande, CA",27,0.014
6079,120,1,93433,San Luis Obispo CA,"Grover Beach, CA",1932,0.986
6079,120,2,93433,San Luis Obispo CA,"Grover Beach, CA",833,1
6079,120,3,93433,San Luis Obispo CA,"Grover Beach, CA",1944,1
6079,120,4,93433,San Luis Obispo CA,"Grover Beach, CA",2496,1
6079,121.02,1,93433,San Luis Obispo CA,"Grover Beach, CA",1403,1
6079,121.02,2,93433,San Luis Obispo CA,"Grover Beach, CA",2111,1
6079,121.02,3,93433,San Luis Obispo CA,"Grover Beach, CA",1515,1
6079,121.02,4,93433,San Luis Obispo CA,"Grover Beach, CA",928,1
6079,122,1,93445,San Luis Obispo CA,"Oceano, CA",2400,1
6079,122,2,93445,San Luis Obispo CA,"Oceano, CA",596,1
6079,122,3,93420,San Luis Obispo CA,"Arroyo Grande, CA",28,0.016
6079,122,3,93445,San Luis Obispo CA,"Oceano, CA",1695,0.984
6079,122,4,93445,San Luis Obispo CA,"Oceano, CA",2305,1
6079,123.02,1,93401,San Luis Obispo CA,"San Luis Obispo, CA",312,0.11
6079,123.02,1,93420,San Luis Obispo CA,"Arroyo Grande, CA",2515,0.89
6079,123.02,2,93420,San Luis Obispo CA,"Arroyo Grande, CA",927,1
6079,123.02,3,93420,San Luis Obispo CA,"Arroyo Grande, CA",421,0.304
6079,123.02,3,93444,San Luis Obispo CA,"Nipomo, CA",687,0.497
6079,123.02,3,93454,San Luis Obispo CA,"Santa Maria, CA",275,0.199
6079,123.04,1,93420,San Luis Obispo CA,"Arroyo Grande, CA",349,0.162
6079,123.04,1,93444,San Luis Obispo CA,"Nipomo, CA",1689,0.783
6079,123.04,1,93445,San Luis Obispo CA,"Oceano, CA",49,0.023
6079,123.04,1,93454,San Luis Obispo CA,"Santa Maria, CA",8,0.004
6079,123.04,1,93458,San Luis Obispo CA,"Santa Maria, CA",61,0.028
6079,123.04,2,93420,San Luis Obispo CA,"Arroyo Grande, CA",2541,1
6079,123.04,3,93420,San Luis Obispo CA,"Arroyo Grande, CA",974,1
6079,123.04,4,93420,San Luis Obispo CA,"Arroyo Grande, CA",1121,0.816
6079,123.04,4,93444,San Luis Obispo CA,"Nipomo, CA",253,0.184
6079,123.04,5,93420,San Luis Obispo CA,"Arroyo Grande, CA",1012,0.53
6079,123.04,5,93444,San Luis Obispo CA,"Nipomo, CA",897,0.47
6079,124.01,1,93444,San Luis Obispo CA,"Nipomo, CA",1109,1
6079,124.01,2,93444,San Luis Obispo CA,"Nipomo, CA",2107,1
6079,124.01,3,93444,San Luis Obispo CA,"Nipomo, CA",3405,1
6079,124.02,1,93444,San Luis Obispo CA,"Nipomo, CA",2770,1
6079,124.02,2,93444,San Luis Obispo CA,"Nipomo, CA",3115,1
6079,124.02,3,93444,San Luis Obispo CA,"Nipomo, CA",3212,1
6079,125.02,1,93422,San Luis Obispo CA,"Atascadero, CA",1406,1
6079,125.02,2,93422,San Luis Obispo CA,"Atascadero, CA",1095,1
6079,125.02,3,93422,San Luis Obispo CA,"Atascadero, CA",2484,1
6079,125.03,1,93422,San Luis Obispo CA,"Atascadero, CA",1400,1
6079,125.03,2,93422,San Luis Obispo CA,"Atascadero, CA",2534,1
6079,125.03,3,93422,San Luis Obispo CA,"Atascadero, CA",1306,1
6079,125.05,1,93422,San Luis Obispo CA,"Atascadero, CA",2001,1
6079,125.05,2,93422,San Luis Obispo CA,"Atascadero, CA",1102,1
6079,125.05,3,93422,San Luis Obispo CA,"Atascadero, CA",1788,1
6079,126,1,93422,San Luis Obispo CA,"Atascadero, CA",1684,1
6079,126,2,93422,San Luis Obispo CA,"Atascadero, CA",1428,1
6079,126,3,93422,San Luis Obispo CA,"Atascadero, CA",1348,1
6079,126,4,93422,San Luis Obispo CA,"Atascadero, CA",1443,1
6079,126,5,93422,San Luis Obispo CA,"Atascadero, CA",1890,1
6079,127.02,1,93252,San Luis Obispo CA,"Taft, CA",105,0.101
6079,127.02,1,93254,San Luis Obispo CA,"New Cuyama, CA",24,0.023
6079,127.02,1,93432,San Luis Obispo CA,"Creston, CA",254,0.245
6079,127.02,1,93453,San Luis Obispo CA,"Santa Margarita, CA",653,0.63
6079,127.02,2,93422,San Luis Obispo CA,"Atascadero, CA",78,0.08
6079,127.02,2,93432,San Luis Obispo CA,"Creston, CA",148,0.151
6079,127.02,2,93453,San Luis Obispo CA,"Santa Margarita, CA",755,0.77
6079,127.02,3,93422,San Luis Obispo CA,"Atascadero, CA",436,0.257
6079,127.02,3,93453,San Luis Obispo CA,"Santa Margarita, CA",1261,0.743
6079,127.02,4,93422,San Luis Obispo CA,"Atascadero, CA",739,0.856
6079,127.02,4,93453,San Luis Obispo CA,"Santa Margarita, CA",124,0.144
6079,127.02,5,93422,San Luis Obispo CA,"Atascadero, CA",1973,1
6079,127.04,1,93422,San Luis Obispo CA,"Atascadero, CA",1760,0.672
6079,127.04,1,93430,San Luis Obispo CA,"Cayucos, CA",2,0.001
6079,127.04,1,93465,San Luis Obispo CA,"Templeton, CA",856,0.327
6079,127.04,2,93422,San Luis Obispo CA,"Atascadero, CA",1618,1
6079,127.04,3,93446,San Luis Obispo CA,"El Paso de Robles (Paso Robles), CA",1225,0.371
6079,127.04,3,93465,San Luis Obispo CA,"Templeton, CA",2077,0.629
6079,127.04,4,93446,San Luis Obispo CA,"El Paso de Robles (Paso Robles), CA",26,0.023
6079,127.04,4,93465,San Luis Obispo CA,"Templeton, CA",1086,0.977
6079,128,1,93422,San Luis Obispo CA,"Atascadero, CA",1107,1
6079,129,1,93422,San Luis Obispo CA,"Atascadero, CA",368,0.141
6079,129,1,93432,San Luis Obispo CA,"Creston, CA",682,0.261
6079,129,1,93453,San Luis Obispo CA,"Santa Margarita, CA",40,0.015
6079,129,1,93465,San Luis Obispo CA,"Templeton, CA",1525,0.583
6079,129,2,93422,San Luis Obispo CA,"Atascadero, CA",56,0.021
6079,129,2,93465,San Luis Obispo CA,"Templeton, CA",2625,0.979
6079,130,1,93422,San Luis Obispo CA,"Atascadero, CA",169,0.115
6079,130,1,93428,San Luis Obispo CA,"Cambria, CA",277,0.189
6079,130,1,93430,San Luis Obispo CA,"Cayucos, CA",378,0.258
6079,130,1,93442,San Luis Obispo CA,"Morro Bay, CA",102,0.07
6079,130,1,93452,San Luis Obispo CA,"San Simeon, CA",524,0.357
6079,130,1,93465,San Luis Obispo CA,"Templeton, CA",16,0.011
6079,130,2,93402,San Luis Obispo CA,"Los Osos, CA",430,0.401
6079,130,2,93405,San Luis Obispo CA,"San Luis Obispo, CA",256,0.239
6079,130,2,93422,San Luis Obispo CA,"Atascadero, CA",162,0.151
6079,130,2,93442,San Luis Obispo CA,"Morro Bay, CA",225,0.21
6081,6001,1,94005,San Mateo CA,"Brisbane, CA",1319,0.698
6081,6001,1,94080,San Mateo CA,"South San Francisco, CA",572,0.302
6081,6001,2,94005,San Mateo CA,"Brisbane, CA",1920,1
6081,6001,3,94005,San Mateo CA,"Brisbane, CA",1043,1
6081,6002,1,94014,San Mateo CA,"Daly City, CA",2014,1
6081,6002,2,94014,San Mateo CA,"Daly City, CA",2140,1
6081,6003,1,94014,San Mateo CA,"Daly City, CA",1711,1
6081,6003,2,94014,San Mateo CA,"Daly City, CA",2316,1
6081,6004.01,1,94014,San Mateo CA,"Daly City, CA",1849,1
6081,6004.01,2,94014,San Mateo CA,"Daly City, CA",1391,1
6081,6004.02,1,94014,San Mateo CA,"Daly City, CA",1430,1
6081,6004.02,2,94014,San Mateo CA,"Daly City, CA",2369,1
6081,6004.02,3,94014,San Mateo CA,"Daly City, CA",1269,1
6081,6005,1,94014,San Mateo CA,"Daly City, CA",2149,1
6081,6005,2,94014,San Mateo CA,"Daly City, CA",863,1
6081,6005,3,94014,San Mateo CA,"Daly City, CA",1598,1
6081,6005,4,94014,San Mateo CA,"Daly City, CA",1132,1
6081,6005,5,94014,San Mateo CA,"Daly City, CA",1701,1
6081,6006,1,94014,San Mateo CA,"Daly City, CA",2757,1
6081,6006,2,94014,San Mateo CA,"Daly City, CA",2595,1
6081,6007,1,94014,San Mateo CA,"Daly City, CA",2728,1
6081,6007,2,94014,San Mateo CA,"Daly City, CA",2190,1
6081,6007,3,94014,San Mateo CA,"Daly City, CA",1369,1
6081,6007,4,94014,San Mateo CA,"Daly City, CA",1281,1
6081,6008,1,94015,San Mateo CA,"Daly City, CA",1266,1
6081,6008,2,94015,San Mateo CA,"Daly City, CA",2550,1
6081,6008,3,94015,San Mateo CA,"Daly City, CA",1951,1
6081,6008,4,94015,San Mateo CA,"Daly City, CA",1001,1
6081,6009,1,94015,San Mateo CA,"Daly City, CA",2070,1
6081,6009,2,94015,San Mateo CA,"Daly City, CA",1863,1
6081,6010,1,94015,San Mateo CA,"Daly City, CA",2239,1
6081,6010,2,94015,San Mateo CA,"Daly City, CA",1567,1
6081,6010,3,94015,San Mateo CA,"Daly City, CA",2353,1
6081,6010,4,94015,San Mateo CA,"Daly City, CA",754,1
6081,6011,1,94015,San Mateo CA,"Daly City, CA",852,1
6081,6011,2,94015,San Mateo CA,"Daly City, CA",716,1
6081,6011,3,94015,San Mateo CA,"Daly City, CA",1206,1
6081,6011,4,94015,San Mateo CA,"Daly City, CA",1577,1
6081,6011,5,94015,San Mateo CA,"Daly City, CA",1365,1
6081,6012,1,94015,San Mateo CA,"Daly City, CA",2363,1
6081,6012,2,94015,San Mateo CA,"Daly City, CA",1032,1
6081,6012,3,94015,San Mateo CA,"Daly City, CA",1386,1
6081,6012,4,94015,San Mateo CA,"Daly City, CA",1471,1
6081,6013,1,94014,San Mateo CA,"Daly City, CA",1402,1
6081,6013,2,94014,San Mateo CA,"Daly City, CA",2132,1
6081,6013,3,94014,San Mateo CA,"Daly City, CA",1691,1
6081,6013,4,94014,San Mateo CA,"Daly City, CA",2285,1
6081,6014,1,94015,San Mateo CA,"Daly City, CA",1506,1
6081,6014,2,94015,San Mateo CA,"Daly City, CA",2927,1
6081,6014,3,94015,San Mateo CA,"Daly City, CA",2225,1
6081,6015.01,1,94015,San Mateo CA,"Daly City, CA",1972,1
6081,6015.01,2,94015,San Mateo CA,"Daly City, CA",1478,1
6081,6015.01,3,94015,San Mateo CA,"Daly City, CA",1613,1
6081,6015.02,1,94015,San Mateo CA,"Daly City, CA",3072,1
6081,6015.02,2,94015,San Mateo CA,"Daly City, CA",2053,1
6081,6016.01,1,94014,San Mateo CA,"Daly City, CA",1382,0.852
6081,6016.01,1,94080,San Mateo CA,"South San Francisco, CA",241,0.148
6081,6016.01,2,94014,San Mateo CA,"Daly City, CA",1270,1
6081,6016.03,1,94015,San Mateo CA,"Daly City, CA",2346,1
6081,6016.03,2,94015,San Mateo CA,"Daly City, CA",1911,1
6081,6016.03,3,94015,San Mateo CA,"Daly City, CA",1543,1
6081,6016.04,1,94015,San Mateo CA,"Daly City, CA",2510,1
6081,6016.05,1,94015,San Mateo CA,"Daly City, CA",1218,1
6081,6016.05,2,94015,San Mateo CA,"Daly City, CA",798,1
6081,6016.05,3,94015,San Mateo CA,"Daly City, CA",2426,1
6081,6016.05,4,94015,San Mateo CA,"Daly City, CA",1747,1
6081,6017,1,94080,San Mateo CA,"South San Francisco, CA",1038,1
6081,6017,2,94080,San Mateo CA,"South San Francisco, CA",1778,1
6081,6017,3,94080,San Mateo CA,"South San Francisco, CA",1470,1
6081,6018,1,94080,San Mateo CA,"South San Francisco, CA",3425,1
6081,6018,2,94080,San Mateo CA,"South San Francisco, CA",2723,1
6081,6019.01,1,94080,San Mateo CA,"South San Francisco, CA",1003,1
6081,6019.01,2,94080,San Mateo CA,"South San Francisco, CA",2331,1
6081,6019.01,3,94080,San Mateo CA,"South San Francisco, CA",785,1
6081,6019.02,1,94080,San Mateo CA,"South San Francisco, CA",1670,1
6081,6019.02,2,94080,San Mateo CA,"South San Francisco, CA",825,1
6081,6019.02,3,94080,San Mateo CA,"South San Francisco, CA",3144,1
6081,6020,1,94080,San Mateo CA,"South San Francisco, CA",2832,1
6081,6020,2,94080,San Mateo CA,"South San Francisco, CA",1366,1
6081,6020,3,94080,San Mateo CA,"South San Francisco, CA",806,1
6081,6020,4,94080,San Mateo CA,"South San Francisco, CA",1965,1
6081,6020,5,94080,San Mateo CA,"South San Francisco, CA",680,1
6081,6021,1,94080,San Mateo CA,"South San Francisco, CA",1078,1
6081,6021,2,94080,San Mateo CA,"South San Francisco, CA",1234,1
6081,6021,3,94080,San Mateo CA,"South San Francisco, CA",1303,1
6081,6022,1,94080,San Mateo CA,"South San Francisco, CA",1278,1
6081,6022,2,94080,San Mateo CA,"South San Francisco, CA",1551,1
6081,6022,3,94080,San Mateo CA,"South San Francisco, CA",2846,1
6081,6022,4,94080,San Mateo CA,"South San Francisco, CA",2409,1
6081,6023,1,94080,San Mateo CA,"South San Francisco, CA",3684,0.982
6081,6023,1,94128,San Mateo CA,"South San Francisco, CA",69,0.018
6081,6024,1,94080,San Mateo CA,"South San Francisco, CA",1104,1
6081,6024,2,94080,San Mateo CA,"South San Francisco, CA",2080,1
6081,6024,3,94080,San Mateo CA,"South San Francisco, CA",1471,1
6081,6024,4,94080,San Mateo CA,"South San Francisco, CA",2024,1
6081,6025,1,94080,San Mateo CA,"South San Francisco, CA",1808,1
6081,6025,2,94080,San Mateo CA,"South San Francisco, CA",1615,1
6081,6025,3,94080,San Mateo CA,"South San Francisco, CA",1669,1
6081,6026,1,94080,San Mateo CA,"South San Francisco, CA",1576,1
6081,6026,2,94080,San Mateo CA,"South San Francisco, CA",2363,1
6081,6026,3,94080,San Mateo CA,"South San Francisco, CA",2458,1
6081,6026,4,94080,San Mateo CA,"South San Francisco, CA",1770,1
6081,6027,1,94044,San Mateo CA,"Pacifica, CA",1108,1
6081,6027,2,94044,San Mateo CA,"Pacifica, CA",1551,1
6081,6027,3,94044,San Mateo CA,"Pacifica, CA",1711,1
6081,6027,4,94044,San Mateo CA,"Pacifica, CA",1425,1
6081,6028,1,94044,San Mateo CA,"Pacifica, CA",936,1
6081,6028,2,94044,San Mateo CA,"Pacifica, CA",2695,1
6081,6028,3,94044,San Mateo CA,"Pacifica, CA",891,1
6081,6029,1,94044,San Mateo CA,"Pacifica, CA",2273,1
6081,6029,2,94044,San Mateo CA,"Pacifica, CA",1573,1
6081,6030,1,94044,San Mateo CA,"Pacifica, CA",1502,1
6081,6030,2,94044,San Mateo CA,"Pacifica, CA",752,1
6081,6030,3,94044,San Mateo CA,"Pacifica, CA",687,1
6081,6030,4,94044,San Mateo CA,"Pacifica, CA",1202,1
6081,6031,1,94044,San Mateo CA,"Pacifica, CA",2003,1
6081,6031,2,94044,San Mateo CA,"Pacifica, CA",1272,1
6081,6032,1,94044,San Mateo CA,"Pacifica, CA",1314,1
6081,6032,2,94044,San Mateo CA,"Pacifica, CA",715,1
6081,6032,3,94044,San Mateo CA,"Pacifica, CA",995,1
6081,6032,4,94044,San Mateo CA,"Pacifica, CA",804,1
6081,6033,1,94044,San Mateo CA,"Pacifica, CA",1800,1
6081,6033,2,94044,San Mateo CA,"Pacifica, CA",2452,1
6081,6033,3,94044,San Mateo CA,"Pacifica, CA",2152,1
6081,6034,1,94044,San Mateo CA,"Pacifica, CA",1738,1
6081,6034,2,94044,San Mateo CA,"Pacifica, CA",954,1
6081,6034,3,94044,San Mateo CA,"Pacifica, CA",1276,1
6081,6034,4,94044,San Mateo CA,"Pacifica, CA",1515,1
6081,6037,1,94066,San Mateo CA,"San Bruno, CA",2548,1
6081,6037,2,94066,San Mateo CA,"San Bruno, CA",2882,1
6081,6038.01,1,94066,San Mateo CA,"San Bruno, CA",2242,1
6081,6038.02,1,94066,San Mateo CA,"San Bruno, CA",2980,1
6081,6038.02,2,94066,San Mateo CA,"San Bruno, CA",2076,1
6081,6039,1,94066,San Mateo CA,"San Bruno, CA",677,1
6081,6039,2,94030,San Mateo CA,"Millbrae, CA",5,0.003
6081,6039,2,94066,San Mateo CA,"San Bruno, CA",1612,0.997
6081,6039,3,94066,San Mateo CA,"San Bruno, CA",836,1
6081,6039,4,94066,San Mateo CA,"San Bruno, CA",681,1
6081,6039,5,94066,San Mateo CA,"San Bruno, CA",731,1
6081,6039,6,94066,San Mateo CA,"San Bruno, CA",742,1
6081,6040,1,94066,San Mateo CA,"San Bruno, CA",789,1
6081,6040,2,94066,San Mateo CA,"San Bruno, CA",1163,1
6081,6040,3,94066,San Mateo CA,"San Bruno, CA",1208,1
6081,6041.01,1,94066,San Mateo CA,"San Bruno, CA",2266,1
6081,6041.01,2,94066,San Mateo CA,"San Bruno, CA",2477,1
6081,6041.01,3,94066,San Mateo CA,"San Bruno, CA",3250,1
6081,6041.02,1,94066,San Mateo CA,"San Bruno, CA",2321,1
6081,6042,1,94066,San Mateo CA,"San Bruno, CA",1078,1
6081,6042,2,94066,San Mateo CA,"San Bruno, CA",989,1
6081,6042,3,94066,San Mateo CA,"San Bruno, CA",2103,1
6081,6044,1,94030,San Mateo CA,"Millbrae, CA",1634,1
6081,6044,2,94010,San Mateo CA,"Burlingame, CA",1,0.001
6081,6044,2,94030,San Mateo CA,"Millbrae, CA",1151,0.999
6081,6044,3,94030,San Mateo CA,"Millbrae, CA",1662,1
6081,6045,1,94030,San Mateo CA,"Millbrae, CA",577,1
6081,6045,2,94030,San Mateo CA,"Millbrae, CA",807,1
6081,6045,3,94030,San Mateo CA,"Millbrae, CA",2018,1
6081,6046,1,94030,San Mateo CA,"Millbrae, CA",1419,1
6081,6046,2,94030,San Mateo CA,"Millbrae, CA",1180,1
6081,6047,1,94030,San Mateo CA,"Millbrae, CA",1729,1
6081,6047,2,94030,San Mateo CA,"Millbrae, CA",1052,1
6081,6048,1,94030,San Mateo CA,"Millbrae, CA",2291,1
6081,6048,2,94030,San Mateo CA,"Millbrae, CA",1125,1
6081,6048,3,94030,San Mateo CA,"Millbrae, CA",1643,1
6081,6049,1,94030,San Mateo CA,"Millbrae, CA",1935,1
6081,6049,2,94030,San Mateo CA,"Millbrae, CA",1308,1
6081,6050,1,94010,San Mateo CA,"Burlingame, CA",2014,1
6081,6050,2,94010,San Mateo CA,"Burlingame, CA",909,1
6081,6050,3,94010,San Mateo CA,"Burlingame, CA",2735,1
6081,6050,4,94010,San Mateo CA,"Burlingame, CA",1061,1
6081,6050,5,94010,San Mateo CA,"Burlingame, CA",884,1
6081,6051,1,94010,San Mateo CA,"Burlingame, CA",769,1
6081,6051,2,94010,San Mateo CA,"Burlingame, CA",2245,1
6081,6052,1,94010,San Mateo CA,"Burlingame, CA",1039,1
6081,6052,2,94010,San Mateo CA,"Burlingame, CA",988,1
6081,6052,3,94010,San Mateo CA,"Burlingame, CA",724,1
6081,6052,4,94010,San Mateo CA,"Burlingame, CA",875,1
6081,6053,1,94010,San Mateo CA,"Burlingame, CA",1329,1
6081,6053,2,94010,San Mateo CA,"Burlingame, CA",1466,1
6081,6053,3,94010,San Mateo CA,"Burlingame, CA",1051,1
6081,6053,4,94010,San Mateo CA,"Burlingame, CA",756,1
6081,6054,1,94010,San Mateo CA,"Burlingame, CA",746,1
6081,6054,2,94010,San Mateo CA,"Burlingame, CA",940,1
6081,6054,3,94010,San Mateo CA,"Burlingame, CA",1565,1
6081,6054,4,94010,San Mateo CA,"Burlingame, CA",1147,1
6081,6054,5,94010,San Mateo CA,"Burlingame, CA",1749,1
6081,6055,1,94010,San Mateo CA,"Burlingame, CA",2618,1
6081,6055,2,94010,San Mateo CA,"Burlingame, CA",788,1
6081,6055,3,94010,San Mateo CA,"Burlingame, CA",1508,1
6081,6056,1,94010,San Mateo CA,"Burlingame, CA",795,1
6081,6056,2,94010,San Mateo CA,"Burlingame, CA",1007,1
6081,6056,3,94010,San Mateo CA,"Burlingame, CA",1186,1
6081,6056,4,94010,San Mateo CA,"Burlingame, CA",2568,1
6081,6057,1,94010,San Mateo CA,"Burlingame, CA",1104,1
6081,6057,2,94010,San Mateo CA,"Burlingame, CA",1293,1
6081,6057,3,94010,San Mateo CA,"Burlingame, CA",1501,1
6081,6057,4,94010,San Mateo CA,"Burlingame, CA",1375,1
6081,6058,1,94401,San Mateo CA,"San Mateo, CA",487,0.5
6081,6058,1,94402,San Mateo CA,"San Mateo, CA",487,0.5
6081,6058,2,94401,San Mateo CA,"San Mateo, CA",237,0.254
6081,6058,2,94402,San Mateo CA,"San Mateo, CA",697,0.746
6081,6058,3,94402,San Mateo CA,"San Mateo, CA",732,1
6081,6059,1,94401,San Mateo CA,"San Mateo, CA",2078,1
6081,6059,2,94401,San Mateo CA,"San Mateo, CA",1649,1
